ItemID,Name,resourcename,ResourceVariation,Class,Category,BuyCategory,WeaponSlot,Team,UsableMod,UseType,EquipType,ItemType,WaitAfterExpire,RepurchaseDiscountRate,userType
90001,#CSO2_ITEM_NAME_COUPON_01_TEST,coupon_01,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
90002,#CSO2_ITEM_NAME_EXCHANGE_TICKET_01_TEST,exchange_ticket_01,default,bigmallexchange,item,item,-1,0,0,0,2,1,5,0,0
90003,#CSO2_ITEM_NAME_CHOI_TICKET,choi_ticket,default,couponexchange,item,item,-1,0,0,1,2,2,0,0,0
90004,#CSO2_ITEM_NAME_yuri_TICKET,yuri_ticket,default,couponexchange,item,item,-1,0,0,1,2,2,0,0,0
90005,#CSO2_ITEM_NAME_battle_fund_receiver,matchfunditem,default,matchfunditem,item,item,-1,0,0,1,2,2,0,0,0
91101,#CSO2_ITEM_NAME_SUB_HMZ,sub_hmz,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91102,#CSO2_ITEM_NAME_SUB_PC,sub_pc,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91103,#CSO2_ITEM_NAME_SUB_CANADA,sub_canada,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91104,#CSO2_ITEM_NAME_SUB_TISSOT,sub_tissot,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91105,#CSO2_ITEM_NAME_SUB_CANNON,sub_cannon,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91106,#CSO2_ITEM_NAME_SUB_IPAD,sub_ipad,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91107,#CSO2_ITEM_NAME_SUB_BIKE,sub_bike,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91108,#CSO2_ITEM_NAME_SUB_RAZOR,sub_razor,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91109,#CSO2_ITEM_NAME_SUB_DRDRE,sub_drdre,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91110,#CSO2_ITEM_NAME_SUB_VIPS,sub_vips,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91111,#CSO2_ITEM_NAME_SUB_DEP_STORE_50000,sub_dep_store_50000,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91112,#CSO2_ITEM_NAME_SUB_KFC,sub_kfc,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91113,#CSO2_ITEM_NAME_SUB_CULTURE_5000,sub_culture_5000,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91114,#CSO2_ITEM_NAME_SUB_CUPRAMEN,sub_cupramen,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
91115,#CSO2_ITEM_NAME_SUB_NEXONCASH5000,sub_nexoncash5000,default,bigmallsubscribe,item,item,-1,0,0,0,2,1,5,0,0
100001,#CSO2_ITEM_NAME_TOYHAMMER,toyhammer,basic,item,weapon,knife,2,0,0,0,0,4,5,0,0
100002,#CSO2_ITEM_NAME_lr300,lr300,basic,item,weapon,rifle,0,0,0,0,0,4,5,0,0
100006,#CSO2_ITEM_NAME_head_cowboy,head_cowboy,default,item,class,head,6,0,0,0,0,4,5,0,0
100007,#CSO2_ITEM_NAME_k5_opal1,k5,opal1,item,weapon,pistol,1,0,0,0,0,4,5,0,0
100008,#CSO2_ITEM_NAME_back_natary01doll,back_natary01doll,default,item,class,back,8,0,0,0,0,4,5,0,0
100009,#CSO2_ITEM_NAME_random_box_04_shine,random_box_04_shine,default,item,item,item,-1,0,0,0,3,4,5,0,0
100010,#CSO2_ITEM_NAME_back_mari01doll,back_mari01doll,default,item,class,back,8,0,0,0,0,4,5,0,0
100011,#CSO2_ITEM_NAME_back_choidoll,back_choidoll,default,item,class,back,8,0,0,0,0,4,5,0,0
100012,#CSO2_ITEM_NAME_back_yuridoll,back_yuridoll,default,item,class,back,8,0,0,0,0,4,5,0,0
100013,#CSO2_ITEM_NAME_back_tammydoll,back_tammydoll,default,item,class,back,8,0,0,0,0,4,5,0,0
100014,#CSO2_ITEM_NAME_back_707doll,back_707doll,default,item,class,back,8,0,0,0,0,4,5,0,0
100015,#CSO2_ITEM_NAME_back_mila02doll,back_mila02doll,default,item,class,back,8,0,0,0,0,4,5,0,0
100016,#CSO2_ITEM_NAME_back_lisa02doll,back_lisa02doll,default,item,class,back,8,0,0,0,0,4,5,0,0
100017,#CSO2_ITEM_NAME_back_emmadoll,back_emmadoll,default,item,class,back,8,0,0,0,0,4,5,0,0
100018,#CSO2_ITEM_NAME_back_viperdoll,back_viperdoll,default,item,class,back,8,0,0,0,0,4,5,0,0
999996,#CSO2_ITEM_NAME_MOUNT_MG,mount_mg,default,item,item,item,-1,0,0,0,2,1,5,0,0
999997,#CSO2_ITEM_NAME_MOUNT_CANNON,mount_cannon,default,item,item,item,-1,0,0,0,2,1,5,0,0
999998,#CSO2_ITEM_NAME_PRIAMMO,priammo,default,item,item,item,-1,0,0,0,2,1,5,0,0
999999,#CSO2_ITEM_NAME_SECAMMO,secammo,default,item,item,item,-1,0,0,0,2,1,5,0,0
